model_id,candidate_rank,roles,orders,quantity,unit,split,evaluation_scope,effect_groups,reduction_comparisons,condition,mse,rmse,mae,max_abs,observation_count,mean_bias,mean_mse,centered_mse,centered_rmse,centered_r2,spatial_correlation,normalized_rmse,target_mean,target_variance,relative_rmse,baseline_mse,mse_nm2_s2,rmse_nm_s,mae_nm_s,max_abs_nm_s,r2,bias_nm_s,relative_rmse_vs_test_mean,relative_bias_vs_test_mean,centered_spatial_rmse_nm_s,centered_spatial_r2,constant_train_mean_rmse_nm_s,rmse_improvement_vs_constant_train_mean,target_range_nm_s,prediction_range_nm_s,range_capture_fraction,weight,refit_score,effective_roles,effect_scopes,response_structure,regularization,common_total_order,within_total_order,max_effect_coefficient,boundary_parameters,case,selected_model
"cvd:parallel_a_ab_qss:AB:no_desorption:bulk_as_surface:A=idn_2,B=adn_2",32,"{'A': 'idn_2', 'I': None, 'B': 'adn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'adn_2']}","[{'effects': {'A': ['idn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 0.0026343619397446, 'mean_mse_increase': 0.0026360192772063896, 'centered_mse_increase': -1.6573374617887815e-06}]",2,0.00011694461207188868,0.01081409321542443,0.010729205890795318,0.012738964599496555,49.0,0.010729205890795318,0.00011511585904707696,1.8287530248117066e-06,0.0013523139520139938,-9.668535531369617,-0.02694718914479727,nan,0.07686286373469386,1.7141556302966477e-07,0.14069334253211327,0.0027513065521508413,0.00011694461207188868,0.01081409321542443,0.010729205890795318,0.012738964599496555,-681.2286728518957,0.010729205890795318,0.14069334253211327,0.1395889428193714,0.0013523139520139938,-9.668535531369617,0.05245289841515759,0.7938323039876205,0.0019401760000000018,0.005777651910611067,2.9779009278596695,1.0,4.597746865664442e-06,"{'A': 'idn_2', 'I': None, 'B': 'adn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,0.05725487884358379,[],,
"cvd:parallel_a_ab_qss:AB:no_desorption:bulk_as_surface:A=idn_2,B=adn_2",32,"{'A': 'idn_2', 'I': None, 'B': 'adn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'adn_2']}","[{'effects': {'A': ['idn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 0.004696708338223757, 'mean_mse_increase': 0.004683697798908992, 'centered_mse_increase': 1.30105393147665e-05}]",4,1.9506276847373167e-05,0.00441659108899309,0.004274294562305251,0.006649897566986307,49.0,-0.004274294562305251,1.8269594005352234e-05,1.236682842020938e-06,0.0011120624272139303,-5.759414420328645,0.30295118076362065,nan,0.07443086153061225,1.8295709733400396e-07,0.05933816965394946,0.0031019972414936927,1.9506276847373167e-05,0.00441659108899309,0.004274294562305251,0.006649897566986307,-105.61667205925757,-0.004274294562305251,0.05933816965394946,-0.057426374952643806,0.0011120624272139303,-5.759414420328645,0.05569557649844099,0.9207012232090511,0.0023843499999999934,0.005248772986143055,2.2013433372378506,1.0,2.9405303460929525e-05,"{'A': 'idn_2', 'I': None, 'B': 'adn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,0.006378043838892178,['single_conversion_ratio'],,
"cvd:parallel_a_ab_qss:AB:no_desorption:bulk_as_surface:A=idn_2,B=adn_2",32,"{'A': 'idn_2', 'I': None, 'B': 'adn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'adn_2']}","[{'effects': {'A': ['idn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 0.011844025190522627, 'mean_mse_increase': 0.011842615012812578, 'centered_mse_increase': 1.4101777100481923e-06}]",5,0.0011652494385559235,0.03413575015370138,0.034098321651077436,0.03711621368067783,49.0,-0.034098321651077436,0.0011626955394203361,2.5538991355873497e-06,0.0015980923426346019,-0.28423952713602696,-0.2351768424421683,nan,0.20429415020408165,1.988647041010162e-06,0.16709117769452103,0.013798163113631348,0.0011652494385559235,0.03413575015370138,0.034098321651077436,0.03711621368067783,-584.9508573044808,-0.034098321651077436,0.16709117769452103,-0.16690796881366687,0.0015980923426346019,-0.28423952713602696,0.11746558267693286,0.7093978561568508,0.005754740000000008,0.0024568437229298967,0.42692523431638846,1.0,2.3573309864976925e-05,"{'A': 'idn_2', 'I': None, 'B': 'adn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,0.2053525026457146,['single_conversion_ratio'],,
"cvd:aib_qss:AIB:no_desorption:bulk_as_surface:A=adn_2,I=n2,B=idn_2",33,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'B': ['idn_2'], 'I': ['n2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': -4.819583588559079e-15, 'mean_mse_increase': -4.833359732413223e-15, 'centered_mse_increase': 1.3780379018880212e-17}]",1,3.31464317458472e-05,0.005757293786654212,0.005488725336373792,0.009193816115416573,49.0,-0.005488725336373792,3.01261058181516e-05,3.0203259276955935e-06,0.0017379084923250688,-6.335924505622047,0.16630239985237502,nan,0.10921737265306122,4.1171714967634963e-07,0.052714084277990944,8.712355577955682e-05,3.31464317458472e-05,0.005757293786654212,0.005488725336373792,0.009193816115416573,-79.50777523332115,-0.005488725336373792,0.052714084277990944,-0.05025505744227359,0.0017379084923250688,-6.335924505622047,0.009333999988191387,0.38319115128156533,0.0033476649999999997,0.00776952115231376,2.320877731885885,1.0,2.698564711251075e-05,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}","{'A': ['aib_qss'], 'B': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,637.8043838892178,['inhibition_ratio'],,
"cvd:aib_qss:AIB:no_desorption:bulk_as_surface:A=adn_2,I=n2,B=idn_2",33,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'B': ['idn_2'], 'I': ['n2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': -3.551900343740392e-08, 'mean_mse_increase': -3.540530152268558e-08, 'centered_mse_increase': -1.1370191466032002e-10}]",2,0.0001169800735413864,0.010815732686294832,0.010730853024090426,0.01274066550269716,49.0,0.010730853024090426,0.00011515120662463064,1.8288669167557476e-06,0.0013523560613816715,-9.669199951460932,-0.026948849187031363,nan,0.07686286373469386,1.7141556302966477e-07,0.14071467234980078,0.0027513065521508413,0.0001169800735413864,0.010815732686294832,0.010730853024090426,0.01274066550269716,-681.4355471220667,0.010730853024090426,0.14071467234980078,0.13961037232661425,0.0013523560613816715,-9.669199951460932,0.05245289841515759,0.7938010479289481,0.0019401760000000018,0.005777842392898858,2.9779991056990975,1.0,4.5977272391620165e-06,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}","{'A': ['aib_qss'], 'B': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,17.46576047662118,[],,
"cvd:aib_qss:AIB:no_desorption:bulk_as_surface:A=adn_2,I=n2,B=idn_2",33,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'B': ['idn_2'], 'I': ['n2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': -2.9700363262524787e-15, 'mean_mse_increase': -2.977774819258594e-15, 'centered_mse_increase': 7.73976355553617e-18}]",4,1.9506284473596175e-05,0.00441659195235378,0.0042742954512441445,0.0066498984994489835,49.0,-0.0042742954512441445,1.8269601604526386e-05,1.236682869069792e-06,0.001112062439375502,-5.759414568171252,0.30295118076109023,nan,0.07443086153061225,1.8295709733400396e-07,0.05933818125344827,0.0031019972414936927,1.9506284473596175e-05,0.00441659195235378,0.0042742954512441445,0.0066498984994489835,-105.61671374237957,-0.0042742954512441445,0.05933818125344827,-0.05742638689579313,0.001112062439375502,-5.759414568171252,0.05569557649844099,0.9207012077076282,0.0023843499999999934,0.005248773045007829,2.2013433619258262,1.0,2.9405301752053944e-05,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}","{'A': ['aib_qss'], 'B': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,156.78788438269703,['inhibition_ratio'],,
"cvd:aib_qss:AIB:no_desorption:bulk_as_surface:A=adn_2,I=n2,B=idn_2",33,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'B': ['idn_2'], 'I': ['n2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 1.2506380479837542e-13, 'mean_mse_increase': 1.2530883448935715e-13, 'centered_mse_increase': -2.44436767918646e-16}]",5,0.0011652494355284097,0.03413575010935617,0.034098321606662214,0.037116213636731926,49.0,-0.034098321606662214,0.0011626955363913671,2.553899137042136e-06,0.0015980923430897653,-0.28423952786757267,-0.23517684236877612,nan,0.20429415020408165,1.988647041010162e-06,0.16709117747745555,0.013798163113631348,0.0011652494355284097,0.03413575010935617,0.034098321606662214,0.037116213636731926,-584.950855782082,-0.034098321606662214,0.16709117747745555,-0.16690796859625867,0.0015980923430897653,-0.28423952786757267,0.11746558267693286,0.7093978565343674,0.005754740000000008,0.00245684372727481,0.4269252350714031,1.0,2.357330984193828e-05,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}","{'A': ['aib_qss'], 'B': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,4.869675251658631,['inhibition_ratio'],,
"cvd:parallel_a_ab_qss:AIB:no_desorption:bulk_as_surface:A=idn_2,I=n2,B=adn_2",34,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'adn_2'], 'I': ['n2']}","[{'effects': {'A': ['idn_2'], 'AB': ['idn_2', 'adn_2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 1.5319099070862374e-16, 'mean_mse_increase': 1.5133429448824232e-16, 'centered_mse_increase': 1.849919956803392e-18}, {'effects': {'A': ['idn_2'], 'B': ['adn_2'], 'I': ['n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 1.8016844960389022e-11, 'mean_mse_increase': 1.7815278850801192e-11, 'centered_mse_increase': 2.0156609518827027e-13}, {'effects': {'A': ['idn_2'], 'I': ['n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 0.0003578629538019786, 'mean_mse_increase': 0.00034879378404203536, 'centered_mse_increase': 9.069169759943257e-06}]",1,3.314641372402902e-05,0.005757292221524718,0.005488723713021778,0.009193814284621613,49.0,-0.005488723713021778,3.012608799788757e-05,3.0203257261414524e-06,0.0017379084343375091,-6.33592401607688,0.1663023998528523,nan,0.10921737265306122,4.1171714967634963e-07,0.05271406994758309,8.712355577955682e-05,3.314641372402902e-05,0.005757292221524718,0.005488723713021778,0.009193814284621613,-79.507731460993,-0.005488723713021778,0.05271406994758309,-0.05025504257877729,0.0017379084343375091,-6.33592401607688,0.009333999988191387,0.38319131896203423,0.0033476649999999997,0.007769520872042565,2.3208776481644864,1.0,2.6985648480041126e-05,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,0.0015678788438269703,"['single_conversion_ratio', 'inhibition_ratio']",,
"cvd:parallel_a_ab_qss:AIB:no_desorption:bulk_as_surface:A=idn_2,I=n2,B=adn_2",34,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'adn_2'], 'I': ['n2']}","[{'effects': {'A': ['idn_2'], 'AB': ['idn_2', 'adn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': -1.0041194695524426e-05, 'mean_mse_increase': -9.989933511045986e-06, 'centered_mse_increase': -5.126118447845869e-08}, {'effects': {'A': ['idn_2'], 'B': ['adn_2'], 'I': ['n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 1.1866456860087031e-05, 'mean_mse_increase': 1.1797599455936925e-05, 'centered_mse_increase': 6.885740415012108e-08}, {'effects': {'A': ['idn_2'], 'I': ['n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 0.002631215964031099, 'mean_mse_increase': 0.0026240680196953563, 'centered_mse_increase': 7.147944335743778e-06}]",2,0.0001269858067674131,0.011268797929123279,0.011185070073903111,0.013218975463622176,49.0,0.011185070073903111,0.00012510579255812295,1.8800142092901653e-06,0.001371136101665391,-9.967581799820676,-0.027382731367878128,nan,0.07686286373469386,1.7141556302966477e-07,0.14660913452326707,0.0027513065521508413,0.0001269858067674131,0.011268797929123279,0.011185070073903111,0.013218975463622176,-739.8067536168653,0.011185070073903111,0.14660913452326707,0.14551981972087863,0.001371136101665391,-9.967581799820676,0.05245289841515759,0.7851634843906572,0.0019401760000000018,0.0058633487124202105,3.022070529900486,1.0,4.592757238050356e-06,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,0.8505258154439962,[],,
"cvd:parallel_a_ab_qss:AIB:no_desorption:bulk_as_surface:A=idn_2,I=n2,B=adn_2",34,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'adn_2'], 'I': ['n2']}","[{'effects': {'A': ['idn_2'], 'AB': ['idn_2', 'adn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 3.631298007514966e-16, 'mean_mse_increase': 3.621641831916267e-16, 'centered_mse_increase': 9.700644828429875e-19}, {'effects': {'A': ['idn_2'], 'B': ['adn_2'], 'I': ['n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 7.62325296069016e-12, 'mean_mse_increase': 7.596196370215132e-12, 'centered_mse_increase': 2.7056595980741666e-14}, {'effects': {'A': ['idn_2'], 'I': ['n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 0.004696708338076181, 'mean_mse_increase': 0.004683697798761621, 'centered_mse_increase': 1.3010539314562568e-05}]",4,1.9506276847010038e-05,0.00441659108895198,0.004274294562262885,0.00664989756694262,49.0,-0.004274294562262885,1.826959400499007e-05,1.236682842019968e-06,0.0011120624272134942,-5.759414420323344,0.3029511807636289,nan,0.07443086153061225,1.8295709733400396e-07,0.05933816965339714,0.0031019972414936927,1.9506276847010038e-05,0.00441659108895198,0.004274294562262885,0.00664989756694262,-105.6166720572728,-0.004274294562262885,0.05933816965339714,-0.057426374952074616,0.0011120624272134942,-5.759414420323344,0.05569557649844099,0.9207012232097892,0.0023843499999999934,0.00524877298614114,2.2013433372370477,1.0,2.9405303460976837e-05,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,0.006378043838892178,"['single_conversion_ratio', 'inhibition_ratio']",,
"cvd:parallel_a_ab_qss:AIB:no_desorption:bulk_as_surface:A=idn_2,I=n2,B=adn_2",34,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'adn_2'], 'I': ['n2']}","[{'effects': {'A': ['idn_2'], 'AB': ['idn_2', 'adn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -1.778852672801312e-13, 'mean_mse_increase': -1.7811316657678766e-13, 'centered_mse_increase': 2.276803386395878e-16}, {'effects': {'A': ['idn_2'], 'B': ['adn_2'], 'I': ['n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -2.902451716468857e-12, 'mean_mse_increase': -2.903662770295523e-12, 'centered_mse_increase': 1.210361377231928e-15}, {'effects': {'A': ['idn_2'], 'I': ['n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 0.011844025190381413, 'mean_mse_increase': 0.011842615012670995, 'centered_mse_increase': 1.4101777104153137e-06}]",5,0.0011652494387338088,0.03413575015630693,0.034098321653689194,0.037116213683208055,49.0,-0.034098321653689194,0.0011626955395984493,2.5538991353596694e-06,0.0015980923425633667,-0.284239527021537,-0.23517684245781922,nan,0.20429415020408165,1.988647041010162e-06,0.16709117770727497,0.013798163113631348,0.0011652494387338088,0.03413575015630693,0.034098321653689194,0.037116213683208055,-584.9508573939312,-0.034098321653689194,0.16709117770727497,-0.16690796882645118,0.0015980923425633667,-0.284239527021537,0.11746558267693286,0.7093978561346693,0.005754740000000008,0.0024568437222461104,0.426925234197567,1.0,2.3573309866388736e-05,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,0.2053525026457146,"['single_conversion_ratio', 'inhibition_ratio']",,
"cvd:aib_qss:AIB:no_desorption:bulk_as_surface:A=idn_2,I=n2,B=adn_2",35,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'B': ['adn_2'], 'I': ['n2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 1.5363822410477401e-16, 'mean_mse_increase': 1.5181879733407178e-16, 'centered_mse_increase': 1.8262030342802715e-18}]",1,3.314643174087398e-05,0.005757293786222306,0.0054887253359196635,0.009193816114984626,49.0,-0.0054887253359196635,3.0126105813166422e-05,3.0203259277075476e-06,0.001737908492328508,-6.335924505651082,0.16630239985368317,nan,0.10921737265306122,4.1171714967634963e-07,0.052714084274036385,8.712355577955682e-05,3.314643174087398e-05,0.005757293786222306,0.0054887253359196635,0.009193816114984626,-79.50777522124194,-0.0054887253359196635,0.052714084274036385,-0.050255057438115563,0.001737908492328508,-6.335924505651082,0.009333999988191387,0.3831911513278377,0.0033476649999999997,0.00776952115233874,2.3208777318933467,1.0,2.6985647105620997e-05,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}","{'A': ['aib_qss'], 'B': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,0.0015678788438269703,['inhibition_ratio'],,
"cvd:aib_qss:AIB:no_desorption:bulk_as_surface:A=idn_2,I=n2,B=adn_2",35,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'B': ['adn_2'], 'I': ['n2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': -2.1907709089551147e-05, 'mean_mse_increase': -2.178759069095192e-05, 'centered_mse_increase': -1.201183985991991e-07}]",2,0.00013885226362750014,0.011783559039080686,0.011700572294296543,0.013766433904473616,49.0,0.011700572294296543,0.00013690339201405987,1.9488716134402864e-06,0.0013960199187118664,-10.369280472526402,-0.027925487007796436,nan,0.07686286373469386,1.7141556302966477e-07,0.15330627128015656,0.0027513065521508413,0.00013885226362750014,0.011783559039080686,0.011700572294296543,0.013766433904473616,-809.0330050164155,0.011700572294296543,0.15330627128015656,0.15222659846090555,0.0013960199187118664,-10.369280472526402,0.05245289841515759,0.7753497062104098,0.0019401760000000018,0.005976361495347152,3.080319257297867,1.0,4.585767222692434e-06,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}","{'A': ['aib_qss'], 'B': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,10000.0,[],,
"cvd:aib_qss:AIB:no_desorption:bulk_as_surface:A=idn_2,I=n2,B=adn_2",35,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'B': ['adn_2'], 'I': ['n2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 3.6313996514686364e-16, 'mean_mse_increase': 3.621709594552047e-16, 'centered_mse_increase': 9.679469004748517e-19}]",4,1.9506284470263e-05,0.004416591951976433,0.004274295450853443,0.006649898499076046,49.0,-0.004274295450853443,1.826960160118644e-05,1.236682869076564e-06,0.0011120624393785468,-5.759414568208265,0.30295118076236294,nan,0.07443086153061225,1.8295709733400396e-07,0.0593381812483785,0.0031019972414936927,1.9506284470263e-05,0.004416591951976433,0.004274295450853443,0.006649898499076046,-105.61671372416122,-0.004274295450853443,0.0593381812483785,-0.05742638689054395,0.0011120624393785468,-5.759414568208265,0.05569557649844099,0.9207012077144033,0.0023843499999999934,0.00524877304502841,2.2013433619344576,1.0,2.9405301744547162e-05,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}","{'A': ['aib_qss'], 'B': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,0.006378043838892178,['inhibition_ratio'],,
"cvd:aib_qss:AIB:no_desorption:bulk_as_surface:A=idn_2,I=n2,B=adn_2",35,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'B': ['adn_2'], 'I': ['n2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -1.7788353255665523e-13, 'mean_mse_increase': -1.781105644915737e-13, 'centered_mse_increase': 2.2766848017832624e-16}]",5,0.001165249435831357,0.03413575011379356,0.0340983216111114,0.03711621364100981,49.0,-0.0340983216111114,0.0011626955366947865,2.5538991365700308e-06,0.0015980923429420562,-0.2842395276301726,-0.23517684239312753,nan,0.20429415020408165,1.988647041010162e-06,0.16709117749917612,0.013798163113631348,0.001165249435831357,0.03413575011379356,0.0340983216111114,0.03711621364100981,-584.9508559344204,-0.0340983216111114,0.16709117749917612,-0.166907968618037,0.0015980923429420562,-0.2842395276301726,0.11746558267693286,0.7093978564965914,0.005754740000000008,0.0024568437259009923,0.42692523483267514,1.0,2.3573309837730657e-05,"{'A': 'idn_2', 'I': 'n2', 'B': 'adn_2'}","{'A': ['aib_qss'], 'B': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,0.2053525026457146,['inhibition_ratio'],,
"cvd:aib_qss:AB:no_desorption:bulk_as_surface:A=idn_2,B=n2",36,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['idn_2', 'n2']}","[{'effects': {}, 'condition': 1, 'weight': 1.0, 'mse_increase': -0.0003038858118086231, 'mean_mse_increase': -0.00029220803347188105, 'centered_mse_increase': -1.1677778336741984e-05}]",1,0.0003910093675881799,0.019773956801514964,0.019465864278314527,0.03258898763991433,49.0,0.019465864278314527,0.00037891987210176154,1.2089495486418333e-05,0.00347699518067229,-28.363594632678943,-0.1980311403876979,nan,0.10921737265306122,4.1171714967634963e-07,0.1810513869833576,8.712355577955682e-05,0.0003910093675881799,0.019773956801514964,0.019465864278314527,0.03258898763991433,-948.7038631875109,0.019465864278314527,0.1810513869833576,0.17823047566021927,0.00347699518067229,-28.363594632678943,0.009333999988191387,-1.1184869109204367,0.0033476649999999997,0.014899366929428545,4.450674404227588,1.0,0.0032433574026581487,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{'AB': ['aib_qss']},surface_qss,0.0,nan,nan,10000000000.0,['conversion_ratio'],,
"cvd:aib_qss:AB:no_desorption:bulk_as_surface:A=idn_2,B=n2",36,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['idn_2', 'n2']}","[{'effects': {}, 'condition': 2, 'weight': 1.0, 'mse_increase': 0.002036406498141245, 'mean_mse_increase': 0.002042311857375195, 'centered_mse_increase': -5.905359233949025e-06}]",2,0.0007149000540095928,0.026737614964869115,0.026623735260338923,0.035828088314082074,49.0,0.026623735260338923,0.0007088232792126141,6.0767747969786894e-06,0.0024651115181627565,-34.450543052074316,0.005582688525310966,nan,0.07686286373469386,1.7141556302966477e-07,0.3478612904296521,0.0027513065521508413,0.0007149000540095928,0.026737614964869115,0.026623735260338923,0.035828088314082074,-4169.566787368506,0.026623735260338923,0.3478612904296521,0.3463796945197824,0.0024651115181627565,-34.450543052074316,0.05245289841515759,0.4902547662238888,0.0019401760000000018,0.010985574753479915,5.66215371877598,1.0,0.003141930509254183,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{'AB': ['aib_qss']},surface_qss,0.0,nan,nan,11.75743265920711,[],,
"cvd:aib_qss:AB:no_desorption:bulk_as_surface:A=idn_2,B=n2",36,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['idn_2', 'n2']}","[{'effects': {}, 'condition': 4, 'weight': 1.0, 'mse_increase': -0.0016265720321107925, 'mean_mse_increase': -0.0016214764259089138, 'centered_mse_increase': -5.095606201877658e-06}]",4,0.004728569273604481,0.06876459316831941,0.0687262010466552,0.07722084527733217,49.0,0.0687262010466552,0.004723290710305269,5.278563299211662e-06,0.0022975124154640952,-27.851372131113283,-0.313431302401927,nan,0.07443086153061225,1.8295709733400396e-07,0.9238720572922243,0.0031019972414936927,0.004728569273604481,0.06876459316831941,0.0687262010466552,0.07722084527733217,-25844.23553613266,0.0687262010466552,0.9238720572922243,0.9233562481120708,0.0022975124154640952,-27.851372131113283,0.05569557649844099,-0.23465089135479622,0.0023843499999999934,0.009558782288801304,4.008967764296907,1.0,0.0022021054641201423,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{'AB': ['aib_qss']},surface_qss,0.0,nan,nan,1.485508017172775,[],,
"cvd:aib_qss:AB:no_desorption:bulk_as_surface:A=idn_2,B=n2",36,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['idn_2', 'n2']}","[{'effects': {}, 'condition': 5, 'weight': 1.0, 'mse_increase': 0.0009721342175192348, 'mean_mse_increase': 0.0009720277595190643, 'centered_mse_increase': 1.0645800016739093e-07}]",5,0.012826028896112117,0.11325205912526322,0.11324374908608102,0.11598682156835434,49.0,-0.11324374908608102,0.012824146707071276,1.8821890408427711e-06,0.0013719289489047058,0.05353287837006715,0.24740340468075142,nan,0.20429415020408165,1.988647041010162e-06,0.5543578169621057,0.013798163113631348,0.012826028896112117,0.11325205912526322,0.11324374908608102,0.11598682156835434,-6448.625615612989,-0.11324374908608102,0.5543578169621057,-0.5543171401283643,0.0013719289489047058,0.05353287837006715,0.11746558267693286,0.0358702817935884,0.005754740000000008,0.0009542016668668968,0.16581142968524998,1.0,0.00021130872791686175,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{'AB': ['aib_qss']},surface_qss,0.0,nan,nan,0.08976871324473142,[],,
