equation_family,model_id,role_A,role_I,role_B,optimizer,loss,trial,objective,best_objective,best_error,best_error_name
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,52,0.000983844508056169,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,53,0.0004613320253505981,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,54,2.7605944531410805e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,55,2.7627877482714214e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,56,0.0009838590110608746,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,57,0.000983764746106565,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,58,0.00046130187122345753,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,59,2.7605943669392747e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,60,2.7627877482627997e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,61,0.0004994394584038153,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,62,0.0004993953592693598,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,63,0.0002581237362440155,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,64,2.7597325452111438e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,65,2.762787662054834e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,66,2.7615045243279645e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,67,2.7607616090834235e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,68,7.668021282068539e-06,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,69,7.984507333021356e-06,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,70,2.761925778704162e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,71,2.7627877650008866e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,72,2.7620452849177394e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,73,7.703547306221296e-06,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,74,2.3096836019926034e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,75,8.004154582327829e-06,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,76,2.76150447091517e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,77,2.7615044709199002e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,78,2.7615045182287137e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,79,2.761932019325717e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,80,2.7627877483038577e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,81,2.761504470927943e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,82,2.7615044709326708e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,83,2.7615045182340558e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,84,2.761931999440107e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,85,2.762787748295237e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,86,2.7615045986411293e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,87,2.761504598638428e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,88,2.7615045716460977e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,89,2.7617331589736554e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,90,2.7627876621060127e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,91,2.7621446917154673e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,92,2.7621446545728202e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,93,2.7617732984160228e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,94,1.6772605884175392e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,95,2.7619259660976044e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,96,2.7627878392759952e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,97,2.7627877650212086e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,98,2.7620453591709274e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,99,7.70406962709078e-06,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,100,8.004001679894313e-06,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,101,2.762787839270527e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,102,2.762787839270527e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,103,2.7627878392705274e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,104,2.762787839275384e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,105,2.7627878824881206e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,106,2.7627878392705267e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,107,2.762787839270527e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,108,2.762787839270527e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,109,2.762787839275383e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,110,2.762787882486132e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,111,2.762787839270527e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,112,2.7627878392705274e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,113,2.7627878392705294e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,114,2.76278783926796e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,115,2.762787862601217e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,116,2.762787839283421e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,117,2.76278783928342e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,118,2.7627878392759965e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,119,2.7627877650399707e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,120,2.7625890290673662e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,121,2.7627879037509596e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,122,2.762787903747246e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,123,2.762787866616142e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,124,2.7624166258449254e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,125,1.678049387560628e-05,7.667488124532132e-06,0.0027690229548582895,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,126,4.703390986614918e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,127,1.7662856249449722e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,128,1.828080678778807e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,129,7.667488124526857e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,130,2.2399698867045696e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,131,2.3048050519061577e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,132,7.70318961712124e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,133,2.245322147702533e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,134,2.3101878264430042e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,135,2.615471577359253e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,136,4.7033909879574295e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,137,1.7662855777928625e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,138,2.68858467075971e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,139,7.667488124532132e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,140,2.2399698861637492e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,141,2.689905146124215e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,142,7.703189617121284e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,143,2.2453221476971118e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,144,2.6925443650127127e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,145,2.6154715782868307e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,146,4.703391122208153e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,147,2.7607614070033116e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,148,2.688584670767058e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,149,7.667488125059456e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,150,2.7620325133414874e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,151,2.68990514612429e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,152,7.703189617126434e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,153,2.072951185282642e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,154,2.072951185282642e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,155,1.6247720981529767e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,156,4.703390986614918e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,157,4.703390986614918e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,158,1.3098062206372549e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,159,7.348563712242477e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,160,7.348563712242477e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,161,1.7118633706499894e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,162,2.072951185282642e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,163,2.072951185282642e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,164,1.6247720981529767e-05,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,165,4.703390986614918e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
parallel_a_ab_qss,"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",adn_2,,idn_2,pattern,mse,166,4.703390986614918e-06,4.703390986614918e-06,0.0021687302705995777,training_rmse_nm_s
